x,V,n,p
1.089255e-07,-2.072763e-08,2.249999e+03,1.000001e+17
1.100148e-07,-2.086070e-08,2.249999e+03,1.000001e+17
1.111149e-07,-2.099439e-08,2.249999e+03,1.000001e+17
1.122261e-07,-2.112869e-08,2.249999e+03,1.000001e+17
1.133484e-07,-2.126359e-08,2.249999e+03,1.000001e+17
1.144818e-07,-2.139908e-08,2.249999e+03,1.000001e+17
1.156267e-07,-2.153516e-08,2.249999e+03,1.000001e+17
1.167829e-07,-2.167182e-08,2.249999e+03,1.000001e+17
1.179507e-07,-2.180905e-08,2.249999e+03,1.000001e+17
1.191303e-07,-2.194684e-08,2.249999e+03,1.000001e+17
1.203216e-07,-2.208518e-08,2.249998e+03,1.000001e+17
1.215248e-07,-2.222406e-08,2.249998e+03,1.000001e+17
1.227400e-07,-2.236348e-08,2.249998e+03,1.000001e+17
1.239674e-07,-2.250342e-08,2.249998e+03,1.000001e+17
1.252071e-07,-2.264386e-08,2.249998e+03,1.000001e+17
1.264592e-07,-2.278481e-08,2.249998e+03,1.000001e+17
1.277238e-07,-2.292624e-08,2.249998e+03,1.000001e+17
1.290010e-07,-2.306815e-08,2.249998e+03,1.000001e+17
1.302910e-07,-2.321053e-08,2.249998e+03,1.000001e+17
1.315939e-07,-2.335335e-08,2.249998e+03,1.000001e+17
1.329099e-07,-2.349662e-08,2.249998e+03,1.000001e+17
1.342390e-07,-2.364031e-08,2.249998e+03,1.000001e+17
1.355813e-07,-2.378441e-08,2.249998e+03,1.000001e+17
1.369372e-07,-2.392890e-08,2.249998e+03,1.000001e+17
1.383065e-07,-2.407378e-08,2.249998e+03,1.000001e+17
1.396896e-07,-2.421902e-08,2.249998e+03,1.000001e+17
1.410865e-07,-2.436461e-08,2.249998e+03,1.000001e+17
1.424974e-07,-2.451054e-08,2.249998e+03,1.000001e+17
1.439223e-07,-2.465678e-08,2.249998e+03,1.000001e+17
1.453616e-07,-2.480332e-08,2.249998e+03,1.000001e+17
1.468152e-07,-2.495014e-08,2.249998e+03,1.000001e+17
1.482833e-07,-2.509723e-08,2.249998e+03,1.000001e+17
1.497662e-07,-2.524456e-08,2.249998e+03,1.000001e+17
1.512638e-07,-2.539212e-08,2.249998e+03,1.000001e+17
1.527765e-07,-2.553988e-08,2.249998e+03,1.000001e+17
1.543042e-07,-2.568783e-08,2.249998e+03,1.000001e+17
1.558473e-07,-2.583594e-08,2.249998e+03,1.000001e+17
1.574057e-07,-2.598419e-08,2.249998e+03,1.000001e+17
1.589798e-07,-2.613256e-08,2.249998e+03,1.000001e+17
1.605696e-07,-2.628103e-08,2.249998e+03,1.000001e+17
1.621753e-07,-2.642957e-08,2.249998e+03,1.000001e+17
1.637970e-07,-2.657816e-08,2.249998e+03,1.000001e+17
1.654350e-07,-2.672677e-08,2.249998e+03,1.000001e+17
1.670894e-07,-2.687538e-08,2.249998e+03,1.000001e+17
1.687602e-07,-2.702397e-08,2.249998e+03,1.000001e+17
1.704479e-07,-2.717250e-08,2.249998e+03,1.000001e+17
1.721523e-07,-2.732095e-08,2.249998e+03,1.000001e+17
1.738739e-07,-2.746929e-08,2.249998e+03,1.000001e+17
1.756126e-07,-2.761749e-08,2.249998e+03,1.000001e+17
1.773687e-07,-2.776553e-08,2.249998e+03,1.000001e+17
1.791424e-07,-2.791336e-08,2.249998e+03,1.000001e+17
1.809338e-07,-2.806097e-08,2.249998e+03,1.000001e+17
1.827432e-07,-2.820832e-08,2.249998e+03,1.000001e+17
1.845706e-07,-2.835537e-08,2.249998e+03,1.000001e+17
1.864163e-07,-2.850209e-08,2.249998e+03,1.000001e+17
1.882805e-07,-2.864846e-08,2.249998e+03,1.000001e+17
1.901633e-07,-2.879443e-08,2.249998e+03,1.000001e+17
