x,V,n,p
9.926932e-08,4.128890e-27,2.250000e+10,1.000000e+22
1.001620e-07,4.128894e-27,2.250000e+10,1.000000e+22
1.010636e-07,4.128899e-27,2.250000e+10,1.000000e+22
1.019743e-07,4.128903e-27,2.250000e+10,1.000000e+22
1.028940e-07,4.128907e-27,2.250000e+10,1.000000e+22
1.038230e-07,4.128912e-27,2.250000e+10,1.000000e+22
1.047612e-07,4.128916e-27,2.250000e+10,1.000000e+22
1.057088e-07,4.128920e-27,2.250000e+10,1.000000e+22
1.066659e-07,4.128925e-27,2.250000e+10,1.000000e+22
1.076325e-07,4.128929e-27,2.250000e+10,1.000000e+22
1.086089e-07,4.128933e-27,2.250000e+10,1.000000e+22
1.095950e-07,4.128937e-27,2.250000e+10,1.000000e+22
1.105909e-07,4.128942e-27,2.250000e+10,1.000000e+22
1.115968e-07,4.128946e-27,2.250000e+10,1.000000e+22
1.126128e-07,4.128950e-27,2.250000e+10,1.000000e+22
1.136389e-07,4.128955e-27,2.250000e+10,1.000000e+22
1.146753e-07,4.128959e-27,2.250000e+10,1.000000e+22
1.157221e-07,4.128964e-27,2.250000e+10,1.000000e+22
1.167793e-07,4.128968e-27,2.250000e+10,1.000000e+22
1.178471e-07,4.128972e-27,2.250000e+10,1.000000e+22
1.189255e-07,4.128977e-27,2.250000e+10,1.000000e+22
1.200148e-07,4.128981e-27,2.250000e+10,1.000000e+22
1.211149e-07,4.128985e-27,2.250000e+10,1.000000e+22
1.222261e-07,4.128990e-27,2.250000e+10,1.000000e+22
1.233484e-07,4.128994e-27,2.250000e+10,1.000000e+22
1.244818e-07,4.128999e-27,2.250000e+10,1.000000e+22
1.256267e-07,4.129003e-27,2.250000e+10,1.000000e+22
1.267829e-07,4.129008e-27,2.250000e+10,1.000000e+22
1.279507e-07,4.129012e-27,2.250000e+10,1.000000e+22
1.291303e-07,4.129016e-27,2.250000e+10,1.000000e+22
1.303216e-07,4.129021e-27,2.250000e+10,1.000000e+22
1.315248e-07,4.129025e-27,2.250000e+10,1.000000e+22
1.327400e-07,4.129030e-27,2.250000e+10,1.000000e+22
1.339674e-07,4.129034e-27,2.250000e+10,1.000000e+22
1.352071e-07,4.129039e-27,2.250000e+10,1.000000e+22
1.364592e-07,4.129043e-27,2.250000e+10,1.000000e+22
1.377238e-07,4.129048e-27,2.250000e+10,1.000000e+22
1.390010e-07,4.129052e-27,2.250000e+10,1.000000e+22
1.402910e-07,4.129057e-27,2.250000e+10,1.000000e+22
1.415939e-07,4.129061e-27,2.250000e+10,1.000000e+22
1.429099e-07,4.129066e-27,2.250000e+10,1.000000e+22
1.442390e-07,4.129070e-27,2.250000e+10,1.000000e+22
1.455813e-07,4.129075e-27,2.250000e+10,1.000000e+22
1.469372e-07,4.129079e-27,2.250000e+10,1.000000e+22
1.483065e-07,4.129084e-27,2.250000e+10,1.000000e+22
1.496896e-07,4.129088e-27,2.250000e+10,1.000000e+22
1.510865e-07,4.129093e-27,2.250000e+10,1.000000e+22
1.524974e-07,4.129097e-27,2.250000e+10,1.000000e+22
1.539223e-07,4.129102e-27,2.250000e+10,1.000000e+22
1.553616e-07,4.129106e-27,2.250000e+10,1.000000e+22
1.568152e-07,4.129111e-27,2.250000e+10,1.000000e+22
1.582833e-07,4.129115e-27,2.250000e+10,1.000000e+22
1.597662e-07,4.129120e-27,2.250000e+10,1.000000e+22
1.612638e-07,4.129124e-27,2.250000e+10,1.000000e+22
1.627765e-07,4.129129e-27,2.250000e+10,1.000000e+22
1.643042e-07,4.129133e-27,2.250000e+10,1.000000e+22
1.658473e-07,4.129138e-27,2.250000e+10,1.000000e+22
1.674057e-07,4.129142e-27,2.250000e+10,1.000000e+22
1.689798e-07,4.129147e-27,2.250000e+10,1.000000e+22
1.705696e-07,4.129151e-27,2.250000e+10,1.000000e+22
1.721753e-07,4.129156e-27,2.250000e+10,1.000000e+22
1.737970e-07,4.129160e-27,2.250000e+10,1.000000e+22
1.754350e-07,4.129165e-27,2.250000e+10,1.000000e+22
1.770894e-07,4.129169e-27,2.250000e+10,1.000000e+22
1.787602e-07,4.129174e-27,2.250000e+10,1.000000e+22
1.804479e-07,4.129179e-27,2.250000e+10,1.000000e+22
1.821523e-07,4.129183e-27,2.250000e+10,1.000000e+22
1.838739e-07,4.129188e-27,2.250000e+10,1.000000e+22
1.856126e-07,4.129192e-27,2.250000e+10,1.000000e+22
1.873687e-07,4.129197e-27,2.250000e+10,1.000000e+22
1.891424e-07,4.129201e-27,2.250000e+10,1.000000e+22
1.909338e-07,4.129206e-27,2.250000e+10,1.000000e+22
1.927432e-07,4.129211e-27,2.250000e+10,1.000000e+22
1.945706e-07,4.129215e-27,2.250000e+10,1.000000e+22
1.964163e-07,4.129220e-27,2.250000e+10,1.000000e+22
1.982805e-07,4.129224e-27,2.250000e+10,1.000000e+22
2.001633e-07,4.129229e-27,2.250000e+10,1.000000e+22
2.020649e-07,4.129233e-27,2.250000e+10,1.000000e+22
2.039856e-07,4.129238e-27,2.250000e+10,1.000000e+22
2.059254e-07,4.129243e-27,2.250000e+10,1.000000e+22
2.078847e-07,4.129247e-27,2.250000e+10,1.000000e+22
2.098635e-07,4.129252e-27,2.250000e+10,1.000000e+22
2.118621e-07,4.129257e-27,2.250000e+10,1.000000e+22
2.138808e-07,4.129261e-27,2.250000e+10,1.000000e+22
2.159196e-07,4.129266e-27,2.250000e+10,1.000000e+22
2.179788e-07,4.129271e-27,2.250000e+10,1.000000e+22
2.200586e-07,4.129275e-27,2.250000e+10,1.000000e+22
2.221591e-07,4.129280e-27,2.250000e+10,1.000000e+22
2.242807e-07,4.129284e-27,2.250000e+10,1.000000e+22
2.264235e-07,4.129289e-27,2.250000e+10,1.000000e+22
2.285878e-07,4.129294e-27,2.250000e+10,1.000000e+22
2.307737e-07,4.129298e-27,2.250000e+10,1.000000e+22
2.329814e-07,4.129303e-27,2.250000e+10,1.000000e+22
2.352112e-07,4.129308e-27,2.250000e+10,1.000000e+22
2.374633e-07,4.129312e-27,2.250000e+10,1.000000e+22
2.397380e-07,4.129317e-27,2.250000e+10,1.000000e+22
2.420353e-07,4.129322e-27,2.250000e+10,1.000000e+22
2.443557e-07,4.129326e-27,2.250000e+10,1.000000e+22
2.466992e-07,4.129331e-27,2.250000e+10,1.000000e+22
2.490662e-07,4.129336e-27,2.250000e+10,1.000000e+22
2.514569e-07,4.129340e-27,2.250000e+10,1.000000e+22
2.538715e-07,4.129345e-27,2.250000e+10,1.000000e+22
2.563102e-07,4.129350e-27,2.250000e+10,1.000000e+22
2.587733e-07,4.129354e-27,2.250000e+10,1.000000e+22
2.612610e-07,4.129359e-27,2.250000e+10,1.000000e+22
2.637736e-07,4.129364e-27,2.250000e+10,1.000000e+22
2.663114e-07,4.129368e-27,2.250000e+10,1.000000e+22
2.688745e-07,4.129373e-27,2.250000e+10,1.000000e+22
2.714632e-07,4.129378e-27,2.250000e+10,1.000000e+22
2.740778e-07,4.129382e-27,2.250000e+10,1.000000e+22
2.767186e-07,4.129387e-27,2.250000e+10,1.000000e+22
2.793858e-07,4.129391e-27,2.250000e+10,1.000000e+22
2.820797e-07,4.129396e-27,2.250000e+10,1.000000e+22
2.848005e-07,4.129401e-27,2.250000e+10,1.000000e+22
2.875485e-07,4.129406e-27,2.250000e+10,1.000000e+22
2.903240e-07,4.129410e-27,2.250000e+10,1.000000e+22
2.931272e-07,4.129415e-27,2.250000e+10,1.000000e+22
2.959585e-07,4.129420e-27,2.250000e+10,1.000000e+22
2.988181e-07,4.129424e-27,2.250000e+10,1.000000e+22
3.017062e-07,4.129429e-27,2.250000e+10,1.000000e+22
3.046233e-07,4.129434e-27,2.250000e+10,1.000000e+22
3.075695e-07,4.129438e-27,2.250000e+10,1.000000e+22
3.105452e-07,4.129443e-27,2.250000e+10,1.000000e+22
3.135507e-07,4.129448e-27,2.250000e+10,1.000000e+22
3.165862e-07,4.129452e-27,2.250000e+10,1.000000e+22
3.196520e-07,4.129457e-27,2.250000e+10,1.000000e+22
3.227486e-07,4.129462e-27,2.250000e+10,1.000000e+22
3.258761e-07,4.129466e-27,2.250000e+10,1.000000e+22
3.290348e-07,4.129471e-27,2.250000e+10,1.000000e+22
3.322252e-07,4.129476e-27,2.250000e+10,1.000000e+22
3.354474e-07,4.129480e-27,2.250000e+10,1.000000e+22
3.387019e-07,4.129485e-27,2.250000e+10,1.000000e+22
3.419889e-07,4.129490e-27,2.250000e+10,1.000000e+22
3.453088e-07,4.129494e-27,2.250000e+10,1.000000e+22
3.486619e-07,4.129499e-27,2.250000e+10,1.000000e+22
3.520485e-07,4.129504e-27,2.250000e+10,1.000000e+22
3.554690e-07,4.129509e-27,2.250000e+10,1.000000e+22
3.589237e-07,4.129513e-27,2.250000e+10,1.000000e+22
3.624129e-07,4.129518e-27,2.250000e+10,1.000000e+22
3.659370e-07,4.129523e-27,2.250000e+10,1.000000e+22
3.694964e-07,4.129527e-27,2.250000e+10,1.000000e+22
3.730914e-07,4.129532e-27,2.250000e+10,1.000000e+22
3.767223e-07,4.129537e-27,2.250000e+10,1.000000e+22
3.803895e-07,4.129541e-27,2.250000e+10,1.000000e+22
3.840934e-07,4.129546e-27,2.250000e+10,1.000000e+22
3.878343e-07,4.129551e-27,2.250000e+10,1.000000e+22
3.916127e-07,4.129556e-27,2.250000e+10,1.000000e+22
3.954288e-07,4.129560e-27,2.250000e+10,1.000000e+22
3.992831e-07,4.129565e-27,2.250000e+10,1.000000e+22
4.031759e-07,4.129570e-27,2.250000e+10,1.000000e+22
4.071077e-07,4.129575e-27,2.250000e+10,1.000000e+22
4.110788e-07,4.129579e-27,2.250000e+10,1.000000e+22
4.150896e-07,4.129584e-27,2.250000e+10,1.000000e+22
4.191405e-07,4.129589e-27,2.250000e+10,1.000000e+22
4.232319e-07,4.129593e-27,2.250000e+10,1.000000e+22
4.273642e-07,4.129598e-27,2.250000e+10,1.000000e+22
4.315378e-07,4.129603e-27,2.250000e+10,1.000000e+22
4.357532e-07,4.129608e-27,2.250000e+10,1.000000e+22
4.400107e-07,4.129612e-27,2.250000e+10,1.000000e+22
4.443108e-07,4.129617e-27,2.250000e+10,1.000000e+22
4.486539e-07,4.129622e-27,2.250000e+10,1.000000e+22
4.530405e-07,4.129626e-27,2.250000e+10,1.000000e+22
4.574709e-07,4.129631e-27,2.250000e+10,1.000000e+22
4.619456e-07,4.129636e-27,2.250000e+10,1.000000e+22
4.664651e-07,4.129640e-27,2.250000e+10,1.000000e+22
4.710297e-07,4.129645e-27,2.250000e+10,1.000000e+22
4.756400e-07,4.129650e-27,2.250000e+10,1.000000e+22
4.802964e-07,4.129655e-27,2.250000e+10,1.000000e+22
4.849994e-07,4.129659e-27,2.250000e+10,1.000000e+22
4.897494e-07,4.129664e-27,2.250000e+10,1.000000e+22
